State,DODAAC,Station Name (LEA),Station Active Flag,Station Type,Book Type,Property Status,Property Number,Requisition Number,NSN,Item Name,Quantity,Serial Number,Serial Number Required Flag,Image Count,Requisition Date,Ship Date,Last Inventory Date,DEMIL Code,DEMIL IC,DTID,UI,Unit Cost,Total Cost
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00026,2YTQ03-4193-4761,8465-01-523-6276,"FIELD PACK,LARGE,SET",11,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Set,$263.25 ,"$2,895.75 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00027,2YTQ03-4193-5029,6675-01-187-5139,"SURVEYING INSTRUMENT,ELECTRONIC DISTANCE MEASURING,INFRARED",1,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,B,3,null,Each,"$11,195.00 ","$11,195.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00022,2YTQ03-4193-5034,8465-00-001-6482,"CASE,SMALL ARMS AMMUNITION",1,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Each,$8.24 ,$8.24 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00021,2YTQ03-4193-5035,8465-00-001-6482,"CASE,SMALL ARMS AMMUNITION",15,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Each,$8.24 ,$123.60 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14202NJ00016,2YTQ03-4194-5138,6720-01-568-2071,"CAMERA  SYSTEM,RECONNAISSANCE",1,NULL,N,0,22-Jul-14,17-Jul-14,6-Oct-14,B,3,null,Kit,"$8,450.00 ","$8,450.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00007,2YTQ03-4196-5913,6230-00-901-9755,"LIGHT,EXTENSION",4,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Each,$25.93 ,$103.72 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00024,2YTQ03-4196-5914,3413-01-406-0659,"DRILLING MACHINE,UPRIGHT",1,NULL,N,0,1-Aug-14,28-Jul-14,6-Oct-14,A,1,null,Each,$814.69 ,$814.69 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00008,2YTQ03-4196-5920,5110-01-501-0069,"BLADE,HAND HACKSAW",5,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Each,$43.00 ,$215.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00019,2YTQ03-4196-5922,6115-01-317-2138,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,NULL,N,0,1-Aug-14,28-Jul-14,1-Aug-14,A,7,null,Each,"$31,481.00 ","$31,481.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00025,2YTQ03-4196-5923,4240-01-435-8337,"MASK ASSEMBLY,WITH SPEECH DIAPHRAGM",10,NULL,N,0,1-Aug-14,28-Jul-14,6-Oct-14,Q,6,null,Assembly,$757.48 ,"$7,574.80 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00017,2YTQ03-4197-6232,4310-01-365-9931,"COMPRESSOR  UNIT,RECIPROCATING",1,NULL,N,0,31-Jul-14,18-Jul-14,6-Oct-14,B,3,null,Each,$428.87 ,$428.87 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00019,2YTQ03-4197-6235,5855-01-486-5022,"LENS,INFRARED RECEIVER",2,NULL,N,0,1-Aug-14,18-Jul-14,6-Oct-14,D,1,null,Each,"$34,275.00 ","$68,550.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00018,2YTQ03-4197-6261,5895-01-559-3076,"DEPLOYMENT KIT,RADIO FREQUENCY IDENTIFICATION",1,NULL,N,0,31-Jul-14,28-Jul-14,6-Oct-14,F,1,null,Kit,"$18,908.00 ","$18,908.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14218NJ00007,2YTQ03-4197-6275,3930-01-158-0849,"TRUCK,LIFT,FORK",1,6000M1G1121,N,3,7-Aug-14,22-Jul-14,7-Aug-14,A,1,W811NG41190001B,Each,"$72,370.00 ","$72,370.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14216NJ00013,2YTQ03-4197-6327,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",3,NULL,N,0,5-Aug-14,22-Jul-14,5-Aug-14,A,,null,Each,$495.00 ,"$1,485.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00018,2YTQ03-4197-6330,2330-01-207-3533,"TRAILER,FLAT BED",1,NULL,N,0,1-Aug-14,22-Jul-14,1-Aug-14,A,7,null,Each,"$14,423.00 ","$14,423.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14203NJ00002,2YTQ03-4198-6419,8140-00-960-1699,"CHEST,AMMUNITION",144,NULL,N,0,23-Jul-14,22-Jul-14,6-Oct-14,A,1,null,Each,$11.10 ,"$1,598.40 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00026,2YTQ03-4200-7322,5180-01-559-2933,"TOOL KIT,GENERAL PURPOSE EOD",2,NULL,N,0,1-Aug-14,28-Jul-14,6-Oct-14,A,7,null,Kit,"$19,898.00 ","$39,796.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00016,2YTQ03-4200-7349,8465-01-467-4984,"BAG,MEDICAL",2,NULL,N,0,31-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Each,$468.74 ,$937.48 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00028,2YTQ03-4200-7366,6230-01-528-2989,FLASHLIGHT,25,NULL,N,0,1-Aug-14,28-Jul-14,6-Oct-14,A,1,null,Each,$295.48 ,"$7,387.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00027,2YTQ03-4201-7671,2510-01-555-4693,"WINDOW,VEHICULAR",5,NULL,N,0,1-Aug-14,23-Jul-14,6-Oct-14,D,1,null,Each,$901.66 ,"$4,508.30 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14209NJ00042,2YTQ03-4201-7672,6220-01-586-3096,"KIT,360 LIGHT",1,NULL,N,0,29-Jul-14,22-Jul-14,6-Oct-14,A,1,null,Kit,"$11,639.00 ","$11,639.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00002,2YTQ03-4202-7905,5355-01-416-8358,"DIAL,SCALE",2,NULL,N,0,30-Jul-14,24-Jul-14,6-Oct-14,A,1,null,Each,$50.56 ,$101.12 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00015,2YTQ03-4203-8014,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,1,NULL,N,0,31-Jul-14,28-Jul-14,6-Oct-14,A,,null,Each,"$3,990.00 ","$3,990.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00010,2YTQ03-4203-8194,5120-00-273-9208,"EXTENSION,SOCKET WRENCH",4,NULL,N,0,30-Jul-14,23-Jul-14,6-Oct-14,A,1,null,Each,$12.92 ,$51.68 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00014,2YTQ03-4203-8325,1240-01-411-1265,"SIGHT,REFLEX",1,NULL,N,0,31-Jul-14,28-Jul-14,6-Oct-14,D,1,null,Each,$340.00 ,$340.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14217NJ00020,2YTQ03-4204-8487,7025-DS-MON-IT08,"MONITOR, COMPUTER",5,NULL,N,0,6-Aug-14,4-Aug-14,6-Aug-14,A,,null,Each,$600.00 ,"$3,000.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00009,2YTQ03-4204-8586,5180-01-548-7634,"TOOL KIT,GENERAL MECHANIC'S",3,NULL,N,0,30-Jul-14,26-Jul-14,6-Oct-14,A,1,null,Set,"$1,805.00 ","$5,415.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00002,2YTQ03-4204-8840,2540-01-568-1273,"LADDER,VEHICLE  BOARDING",1,NULL,N,0,1-Aug-14,28-Jul-14,1-Aug-14,A,1,null,Each,$421.39 ,$421.39 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00013,2YTQ03-4204-8841,2540-01-555-4917,"BOX,ACCESSORIES  STOWAGE",1,NULL,N,0,31-Jul-14,25-Jul-14,6-Oct-14,A,1,null,Each,$618.97 ,$618.97 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00010,2YTQ03-4204-8842,3030-01-555-4844,"BELT,V",2,NULL,N,0,31-Jul-14,25-Jul-14,6-Oct-14,A,1,null,Each,$33.93 ,$67.86 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00001,2YTQ03-4205-8852,2510-01-571-9807,INSULATION KIT,1,NULL,N,0,1-Aug-14,26-Jul-14,1-Aug-14,A,1,null,Each,$471.00 ,$471.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00005,2YTQ03-4205-9238,5180-00-313-3045,"TOOL KIT,ELECTRICIAN'S",2,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Kit,"$3,365.00 ","$6,730.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00006,2YTQ03-4205-9239,5210-00-554-7134,"CALIPER  SET,MICROMETER,OUTSIDE",2,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Set,$797.57 ,"$1,595.14 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00004,2YTQ03-4205-9242,5120-01-399-9662,"EXTENSION,SOCKET WRENCH",4,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,,null,Each,$11.40 ,$45.60 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14209NJ00044,2YTQ03-4205-9243,5210-00-826-5368,"GAGE,DEPTH,MICROMETER",2,NULL,N,0,29-Jul-14,28-Jul-14,6-Oct-14,A,1,null,Each,$529.57 ,"$1,059.14 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00021,2YTQ03-4205-9272,5330-01-555-4835,"SEAL,PLAIN",4,NULL,N,0,1-Aug-14,28-Jul-14,1-Aug-14,A,1,null,Each,$14.64 ,$58.56 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00003,2YTQ03-4205-9287,7690-01-556-4711,DECAL,1,NULL,N,0,1-Aug-14,26-Jul-14,1-Aug-14,D,1,null,Each,$48.73 ,$48.73 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14213NJ00004,2YTQ03-4205-9288,9905-01-483-5391,"PLATE,IDENTIFICATION",4,NULL,N,0,1-Aug-14,26-Jul-14,1-Aug-14,A,1,null,Each,$9.06 ,$36.24 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14212NJ00008,2YTQ03-4205-9335,4140-01-456-5685,"FAN,CIRCULATING",3,NULL,N,0,31-Jul-14,26-Jul-14,6-Oct-14,A,1,null,Each,$216.86 ,$650.58 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14216NJ00012,2YTQ03-4205-9343,6220-01-586-3096,"KIT,360 LIGHT",2,NULL,N,0,5-Aug-14,28-Jul-14,5-Aug-14,A,1,null,Kit,"$11,639.00 ","$23,278.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14211NJ00001,2YTQ03-4206-9373,7035-DS-SWI-TCH6,"SWITCH, NETWORK",3,NULL,N,0,30-Jul-14,28-Jul-14,6-Oct-14,A,,null,Each,$1.00 ,$3.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00016,2YTQ03-4206-9768,6720-01-568-1287,"CAMERA  SYSTEM,RECONNAISSANCE",1,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,B,3,W90HER40945000A,Kit,"$5,147.45 ","$5,147.45 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00017,2YTQ03-4206-9779,5120-00-610-1888,"EXTRACTOR SET,SCREW",3,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W15RM641110017,Set,$65.41 ,$196.23 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00018,2YTQ03-4206-9780,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",1,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,,N0012441340657,Each,$499.00 ,$499.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00019,2YTQ03-4206-9786,6230-00-701-2947,"LIGHT,EXTENSION",2,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W15RM641110012,Each,$213.77 ,$427.54 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00020,2YTQ03-4207-0045,1240-01-540-3690,"SIGHT,REFLEX",10,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,D,1,null,Each,$340.00 ,"$3,400.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00021,2YTQ03-4209-0506,8415-01-538-6312,"PARKA,EXTREME COLD WEATHER",3,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W91N2P41573001V,Each,$116.65 ,$349.95 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00022,2YTQ03-4209-0507,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",4,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W91N2P41563016V,Each,$116.65 ,$466.60 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00023,2YTQ03-4209-0508,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",2,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W91N2P41753040V,Each,$116.65 ,$233.30 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00024,2YTQ03-4209-0509,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",1,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,,W13G8641270018,Each,$175.00 ,$175.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00031,2YTQ03-4209-0588,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",15,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,,N6833541190018,Each,$49.99 ,$749.85 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00032,2YTQ03-4210-0963,8415-01-503-0762,"SHIRT,COLD WEATHER",15,NULL,N,0,20-Aug-14,12-Aug-14,20-Aug-14,A,1,M6775041770069L,Each,$33.20 ,$498.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14220NJ00005,2YTQ03-4210-0969,6115-01-234-5966,"GENERATOR SET,DIESEL ENGINE",1,NULL,N,0,11-Aug-14,6-Aug-14,11-Aug-14,A,1,null,Each,"$6,459.00 ","$6,459.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14220NJ00006,2YTQ03-4210-0970,6115-01-234-5966,"GENERATOR SET,DIESEL ENGINE",1,NULL,N,0,11-Aug-14,6-Aug-14,11-Aug-14,A,1,null,Each,"$6,459.00 ","$6,459.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14223NJ00038,2YTQ03-4210-0971,6115-00-465-1044,"GENERATOR SET,DIESEL ENGINE",1,T-90-135-ASK-1203,N,3,12-Aug-14,6-Aug-14,12-Aug-14,A,1,2YTPC441990001,Each,"$8,332.00 ","$8,332.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14223NJ00039,2YTQ03-4210-0971,6115-00-465-1044,"GENERATOR SET,DIESEL ENGINE",1,T-90-135-ASK-1335,N,3,12-Aug-14,6-Aug-14,12-Aug-14,A,1,2YTPC441990001,Each,"$8,332.00 ","$8,332.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14246NJ00036,2YTQ03-4211-1136,6150-01-022-6004,"CABLE  ASSEMBLY,POWER,ELECTRICAL",1,NULL,N,0,5-Sep-14,19-Aug-14,5-Sep-14,A,1,null,Each,$283.72 ,$283.72 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14223NJ00035,2YTQ03-4211-1288,2540-00-640-2267,"BLADE,WINDSHIELD  WIPER",6,NULL,N,0,12-Aug-14,4-Aug-14,12-Aug-14,A,1,SL470142040CSU,Each,$5.39 ,$32.34 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14260NJ00002,2YTQ03-4211-1316,7310-DS-MIC-ROW0,MICROWAVE,2,NULL,N,0,17-Sep-14,16-Sep-14,17-Sep-14,A,,null,Each,$150.00 ,$300.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14223NJ00034,2YTQ03-4212-1329,3950-01-087-8814,"HOIST,CHAIN",1,NULL,N,0,12-Aug-14,4-Aug-14,12-Aug-14,A,1,SL470141740FDE,Each,"$1,006.60 ","$1,006.60 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14217NJ00018,2YTQ03-4212-1618,8405-01-534-7496,"COVERALLS,UTILITY",10,NULL,N,0,6-Aug-14,3-Aug-14,6-Aug-14,A,1,null,Each,$46.51 ,$465.10 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14217NJ00019,2YTQ03-4212-1619,8415-01-584-4728,"COVERALLS,FLYERS'",10,NULL,N,0,6-Aug-14,3-Aug-14,6-Aug-14,A,1,null,Each,$151.11 ,"$1,511.10 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14238NJ00032,2YTQ03-4212-1793,1240-01-411-1265,"SIGHT,REFLEX",9,NULL,N,0,27-Aug-14,19-Aug-14,27-Aug-14,D,1,W91L8W42051026,Each,$340.00 ,"$3,060.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00033,2YTQ03-4213-2267,2590-01-480-5656,"PARTS KIT,WINCH",1,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,Q,6,SX12934213F008,Each,"$4,324.00 ","$4,324.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00034,2YTQ03-4213-2268,8465-01-328-8268,"GOGGLES,SUN,WIND AND DUST",12,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,FB632540940005,Pair,$24.44 ,$293.28 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14220NJ00003,2YTQ03-4215-2555,5975-01-571-1254,"RACK,ELECTRICAL  EQUIPMENT",2,NULL,N,0,11-Aug-14,5-Aug-14,11-Aug-14,B,3,null,Each,"$1,322.00 ","$2,644.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00035,2YTQ03-4216-2939,5895-01-484-6837,"KEYBOARD,DATA ENTRY",10,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W25G1V4125CT00,Each,$185.41 ,"$1,854.10 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00037,2YTQ03-4216-2940,5895-01-423-9889,"KEYBOARD,DATA ENTRY",7,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W25G1V4149CT09,Each,$306.91 ,"$2,148.37 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14246NJ00037,2YTQ03-4217-3470,6510-00-200-3190,"BANDAGE,GAUZE",100,NULL,N,0,5-Sep-14,6-Aug-14,5-Sep-14,A,1,null,Each,$3.58 ,$358.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00038,2YTQ03-4218-4152,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",1,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,,W81DJG40639053,Each,$249.99 ,$249.99 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00030,2YTQ03-4218-4154,5340-00-285-6523,PADLOCK,5,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W16XX942052004,Each,$94.49 ,$472.45 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00029,2YTQ03-4220-5092,3990-01-451-7976,"TIE  DOWN,CARGO,VEHICLE",10,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,N6877840430045,Each,$123.18 ,"$1,231.80 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14245NJ00026,2YTQ03-4221-5358,6230-01-589-4829,"LIGHT KIT,WEAPONS",2,NULL,N,0,5-Sep-14,28-Aug-14,5-Sep-14,B,3,W34XC541220067,Kit,"$7,204.38 ","$14,408.76 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14236NJ00015,2YTQ03-4221-5373,2990-01-570-3716,"SERVICE KIT,ANNUAL",1,NULL,N,0,25-Aug-14,15-Aug-14,25-Aug-14,A,1,W9046W4182699G,Kit,$335.39 ,$335.39 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14245NJ00007,2YTQ03-4223-6004,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",2,RZB16063,N,3,5-Sep-14,26-Aug-14,5-Sep-14,A,7,W90CGG4160C365,Each,"$10,700.00 ","$21,400.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14245NJ00006,2YTQ03-4223-6006,6115-01-274-7391,"GENERATOR SET,DIESEL ENGINE",2,FZ45009,N,3,5-Sep-14,26-Aug-14,5-Sep-14,Q,6,W90CGG4160C364,Each,"$13,527.00 ","$27,054.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14236NJ00016,2YTQ03-4224-6555,2590-01-541-4611,"PARTS KIT,SPECIALIZED",3,NULL,N,0,25-Aug-14,19-Aug-14,25-Aug-14,B,3,SY27142076E011,Kit,$539.28 ,"$1,617.84 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14237NJ00001,2YTQ03-4224-6635,2320-DS-PIC-KUP0,PICKUP,1,1GCHK23142F22470,N,4,25-Aug-14,21-Aug-14,25-Aug-14,A,,V5532242191633,Each,"$37,592.00 ","$37,592.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00028,2YTQ03-4224-6656,6680-01-148-8875,"TACHOMETER,MECHANICAL,FIXED  MOUNTING",2,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W81R0G33458022,Each,$28.96 ,$57.92 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00027,2YTQ03-4224-6657,6220-01-607-9202,HEADLIGHT,4,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W81R0G33458015,Each,$288.49 ,"$1,153.96 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14231NJ00026,2YTQ03-4224-6658,2990-01-188-3281,"MUFFLER,EXHAUST",2,NULL,N,0,20-Aug-14,15-Aug-14,20-Aug-14,A,1,W81R0G33018008,Each,$169.28 ,$338.56 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14236NJ00018,2YTQ03-4226-7393,1005-01-561-7200,"MAGAZINE,CARTRIDGE",60,NULL,N,0,25-Aug-14,19-Aug-14,25-Aug-14,D,1,M202503309MAGS,Each,$9.98 ,$598.80 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14245NJ00027,2YTQ03-4226-7724,6230-01-589-4829,"LIGHT KIT,WEAPONS",3,NULL,N,0,5-Sep-14,28-Aug-14,5-Sep-14,B,3,W34XC541220067,Kit,"$7,204.38 ","$21,613.14 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14236NJ00019,2YTQ03-4227-7995,2540-01-280-8920,"KIT,PORTABLE,DECON",30,NULL,N,0,25-Aug-14,18-Aug-14,25-Aug-14,A,1,SL470142160PLE,Each,$79.90 ,"$2,397.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14245NJ00008,2YTQ03-4227-8120,2320-01-107-7155,"TRUCK,UTILITY",1,3751,Y,3,3-Sep-14,29-Aug-14,3-Sep-14,Q,3,W81M4D41053013A,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14242NJ00003,2YTQ03-4230-8848,5130-00-184-1427,"WRENCH,IMPACT,PNEUMATIC",2,NULL,N,0,5-Sep-14,29-Aug-14,5-Sep-14,A,1,W90U8020240017A,Each,$311.06 ,$622.12 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14238NJ00034,2YTQ03-4233-0141,5340-01-449-4346,PADLOCK,6,NULL,N,0,27-Aug-14,25-Aug-14,27-Aug-14,A,1,SL470142320EYT,Each,$811.17 ,"$4,867.02 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14252NJ00017,2YTQ03-4233-0164,4940-00-367-7380,"PARTS  RACK,ENGINE,PORTABLE",1,NULL,N,0,10-Sep-14,26-Aug-14,10-Sep-14,A,,SX12934245F001,Each,"$5,607.10 ","$5,607.10 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14246NJ00038,2YTQ03-4233-0322,6625-00-052-1518,AMMETER,1,NULL,N,0,5-Sep-14,26-Aug-14,5-Sep-14,A,1,SL470142160JZB,Each,$124.34 ,$124.34 
